unique_id,ds,NBEATS,NHITS,MLP,TiDE,KAN,TFT,NLinear,DLinear,PatchTST,DeepNPTS,y,index,SeasonalNaive
T000188,1992-07-31,9138.727,9125.555,8969.355,8318.777,9222.475,9103.794,8466.893,8776.846,9087.108,8465.694,8540.0,1880,8460.0
T000188,1992-10-31,8264.266,8236.988,8165.9604,8836.845,8276.035,8260.538,8528.624,8665.346,8356.638,8441.485,8500.0,1882,8030.0
T000188,1993-01-31,9582.738,9487.053,9117.783,8721.001,9251.558,9502.628,8575.591,8564.89,9221.397,8566.026,7300.0,1884,9160.0
T000189,1992-07-31,4295.938,4870.1406,3765.922,3955.7263,3878.582,3504.9072,5129.2637,5391.0015,4481.3623,3540.9934,5105.0,1890,284.0
T000189,1992-10-31,5199.004,5216.907,4939.828,4982.5674,4970.8955,5777.674,5423.8916,5043.9336,5017.0947,4570.295,5250.0,1892,4166.0
T000189,1993-01-31,5528.5835,5655.203,5766.6973,5341.161,5962.29,5759.402,5340.856,5188.357,5253.127,5114.411,5789.0,1894,5362.0
T000190,1992-07-31,4753.0405,4858.495,4617.282,5203.2173,4466.0303,5101.2207,5517.099,5080.6436,4783.6494,5031.9844,5798.0,1900,4968.0
T000190,1992-10-31,4784.1914,4761.264,4876.448,5069.771,4886.168,4897.8286,5714.8584,5765.633,4982.069,4990.663,6810.0,1902,3942.0
T000190,1993-01-31,7156.3887,6859.4453,6584.418,6132.779,6543.3887,7233.0996,6857.2085,6335.4014,7206.4756,6186.084,4498.0,1904,4368.0
T000191,1992-07-31,4150.1045,4155.813,4125.7505,3938.9646,4206.745,4181.6123,4092.8438,4050.8584,4185.1826,3999.1152,4159.75,1910,3623.15
T000191,1992-10-31,4221.2554,4241.556,4151.4004,4090.4038,4211.036,4228.091,4170.0947,4162.844,4230.9336,4061.263,4657.85,1912,3717.7
T000191,1993-01-31,4767.3926,4760.8755,4690.251,4451.217,4763.9575,4808.799,4677.505,4435.6255,4782.891,4460.023,4884.6,1914,3979.35
T000192,1992-07-31,2776.5288,1245.312,2829.6543,3738.1343,3404.4844,4361.578,4196.205,2423.3237,4129.257,1745.4246,4239.0,1920,1487.5
T000192,1992-10-31,3469.4883,4185.891,4748.6875,2772.7834,4464.3823,4461.8037,4305.2686,3870.3762,5440.54,3646.746,5652.5,1922,3203.5
T000192,1993-01-31,4574.965,4548.68,3180.662,4398.435,3664.3772,3382.0676,5490.749,5130.626,3483.244,3393.9673,8232.5,1924,503.5
T000193,1992-07-31,5807.661,5911.5586,5628.8467,4205.396,5561.6704,5334.4766,3940.81,3112.959,5566.632,4045.263,4790.5,1930,5796.0
T000193,1992-10-31,2947.1199,3002.424,2970.56,3956.302,2780.4597,3535.1868,4572.7524,4372.829,3240.6763,3837.987,3725.0,1932,3282.0
T000193,1993-01-31,2969.833,3143.7583,3202.0781,3483.4468,3273.7615,2846.188,3681.6475,4330.2905,3188.4727,3476.461,2111.0,1934,2528.0
T000194,1992-07-31,4170.472,4199.6543,3701.1287,4816.7236,3887.449,3661.3992,5202.9897,5329.2373,3782.6343,4100.3086,6038.25,1940,2258.75
T000194,1992-10-31,6175.5933,6110.1777,6467.0957,5549.9688,6486.637,6878.6377,6245.7563,5566.6772,6186.88,5559.207,5051.75,1942,5042.75
T000194,1993-01-31,5012.294,5020.7856,4989.572,5108.1787,5075.792,4725.7603,5044.5693,5615.463,4903.607,5221.0684,5319.0,1944,4888.5
T000195,1992-07-31,5069.371,5206.463,4946.2266,4643.854,4957.588,4837.5586,4436.021,4318.964,4883.1436,4501.6655,1804.2,1950,4991.4
T000195,1992-10-31,3310.3738,3002.3599,2498.0103,2966.358,2082.1099,1935.6077,1773.5597,3221.2158,1947.1405,3933.9895,4538.6,1952,4567.4
T000195,1993-01-31,4414.6567,4241.7373,4417.732,4810.206,4478.516,4161.1846,4523.937,3335.5293,4391.405,4166.8003,4471.2,1954,4204.0
T000196,1992-07-31,3777.2444,3665.1165,3831.3545,3986.3655,3789.096,3635.589,4409.4126,4649.0425,3830.6045,4002.3882,3622.5,1960,3382.5
T000196,1992-10-31,3699.852,3630.6707,3702.0486,3955.4355,3760.171,3521.6855,3653.476,4160.745,3878.225,3853.458,3812.7,1962,3481.5
T000196,1993-01-31,4824.546,4959.0127,4701.083,4299.0024,4658.862,4552.072,3913.3977,3756.6692,4589.5527,4098.009,5322.6,1964,4753.2
T000197,1992-07-31,5325.515,6113.13,6079.536,4805.9194,6069.35,6393.8843,5765.6025,4243.563,6614.181,4175.146,5740.0,1970,4680.0
T000197,1992-10-31,3553.8271,3350.9802,3572.062,4315.185,3494.9438,3720.1653,5566.203,5727.348,3994.0068,4290.257,5400.0,1972,2620.0
T000197,1993-01-31,5665.847,5892.9497,5318.9844,5073.426,5214.8184,5216.2744,5470.7876,5653.699,5585.05,4743.499,4480.0,1974,3020.0
T000198,1992-07-31,2132.679,2149.4485,2146.234,2210.5571,2177.9546,2003.4226,2153.364,2526.5383,2092.4697,2323.6619,2204.0,1980,2139.0
T000198,1992-10-31,2534.998,2546.4436,2379.8862,2504.2993,2400.5366,2476.5452,2236.4802,2246.5085,2498.2144,2376.7458,2018.0,1982,2414.0
T000198,1993-01-31,2316.7183,2348.1333,2300.5398,2239.7932,2344.519,2189.1462,2041.0619,2116.7893,2271.229,2357.8445,2791.0,1984,2830.0
T000199,1992-07-31,8405.451,8422.844,8302.685,7975.725,8414.291,8395.368,8074.303,7647.3745,8458.123,7634.5625,7982.0,1990,7929.4
T000199,1992-10-31,7633.518,7640.2437,7546.744,7692.5806,7650.2163,7365.887,7920.022,8101.3486,7435.242,7600.7295,6043.5,1992,7226.4
T000199,1993-01-31,6245.6562,6264.417,6184.013,6864.5874,6230.119,5973.757,6056.8545,7188.4336,6262.915,7397.5146,6825.1,1994,7139.4
T000200,1992-07-31,5978.962,5938.227,5840.437,6207.482,5979.276,5803.2803,5961.958,5152.5835,6003.5254,5696.4116,5809.6,2000,5832.0
T000200,1992-10-31,5855.47,5761.9585,5965.9443,5297.943,5915.4,5428.6294,5770.09,5823.829,5841.367,5496.8105,5714.4,2002,5822.0
T000200,1993-01-31,4435.244,4370.8926,4678.6313,5601.7246,4790.4995,4775.393,5607.5845,5962.965,4936.966,5245.0337,5670.6,2004,4067.0
T000201,1992-04-30,2230.7336,2218.3586,2250.671,2182.69,2284.1084,2194.1123,2197.4995,2211.4414,2228.366,2212.2292,2349.0,2010,2343.0
T000201,1992-07-31,1995.8254,1987.9004,2052.6914,2283.039,2099.997,2038.4114,2321.2295,2327.5088,2082.395,2157.1301,2148.0,2012,1938.0
T000201,1992-10-31,2322.1365,2324.2869,2274.7163,2189.4636,2328.5547,2295.8613,2168.1086,2262.3184,2267.9883,2196.093,1767.0,2014,2199.0
T000202,1992-07-31,5357.597,5349.588,5336.75,6057.8584,5403.509,5227.9336,5549.787,6439.837,5355.7466,6209.698,5373.6,2020,5526.6
T000202,1992-10-31,6531.3926,6736.0796,6430.6875,6309.641,6357.5635,6234.9966,5504.061,5568.5625,6560.0986,6209.768,7417.8,2022,7096.7
T000202,1993-01-31,7326.1934,7299.5713,7251.507,7045.925,7275.608,7066.6313,7381.231,6434.4214,7334.2407,6593.5557,7589.1,2024,6939.7
T000203,1992-07-31,1999.3556,2006.5344,2154.6357,2786.0269,2291.5923,2177.7012,2799.501,3482.7534,2286.1855,2815.7817,2182.9,2030,1925.9
T000203,1992-10-31,3352.0752,3349.1606,3300.8943,2910.185,3241.8857,2847.3523,2302.6797,2596.044,3276.127,2799.3154,3627.0,2032,3229.8
T000203,1993-01-31,4228.861,4325.133,4207.8047,3628.3354,4158.578,4059.9856,3662.6855,2910.7214,4265.763,3320.4683,5002.4,2034,3859.9
T000204,1991-04-30,6431.9956,6446.0166,6351.6475,6963.152,6450.7715,6373.155,6620.3003,6706.3267,6536.595,6634.401,6528.77,2040,6301.82
T000204,1991-07-31,7643.957,7636.862,7247.535,6754.8945,7295.265,7538.665,6597.0913,6593.9355,7374.7407,6739.6265,7530.53,2042,7366.24
T000204,1991-10-31,6644.755,6678.976,6697.615,7265.6426,6869.6553,6673.9336,7459.545,7153.7407,6647.711,6746.6274,6602.35,2044,6444.26
T000205,1991-04-30,8993.801,9077.328,8790.762,9514.849,8933.054,9013.517,8879.152,9104.335,9147.989,9101.274,9224.25,2050,8818.6
T000205,1991-07-31,10785.992,10849.756,10338.695,9515.924,10370.715,10540.877,9321.339,9059.051,10462.876,9362.675,10559.3,2052,10350.65
T000205,1991-10-31,9209.221,9266.042,9244.195,10001.279,9442.996,9165.612,10439.174,10037.931,9068.138,9336.117,9106.1,2054,8896.9
T000206,1991-04-30,6740.04,6728.4014,6641.3145,6967.9043,6762.129,6753.5156,6610.908,6869.0977,6929.233,6874.1445,6947.73,2060,6937.26
T000206,1991-07-31,7220.4727,7248.628,7068.8804,7168.915,7166.039,7244.308,6970.459,6851.332,7250.247,6978.2314,7322.46,2062,7272.21
T000206,1991-10-31,7216.299,7228.644,7104.3213,7168.8936,7186.3174,6949.392,7287.1064,7212.9883,6918.2256,6953.41,6961.02,2064,6927.78
T000207,1991-04-30,6628.111,6711.396,6587.314,6895.5835,6697.9673,6425.2183,7016.174,7015.9062,6464.862,6650.975,6445.0,2070,6350.0
T000207,1991-07-31,6632.4043,6605.1284,6436.2607,6603.867,6588.236,6595.7617,6457.957,6845.4067,6545.4062,6597.542,6360.0,2072,6465.0
T000207,1991-10-31,6607.1616,6602.5166,6415.4795,6789.1104,6522.201,6591.0635,6392.2554,6527.0967,6671.0747,6664.772,6565.0,2074,6755.0
T000208,1991-04-30,6284.6196,6204.781,6448.907,7469.3574,6540.1064,6220.5024,7188.4604,7046.65,6540.736,6752.7886,6359.58,2080,5971.08
T000208,1991-07-31,8238.034,8256.375,7766.873,6639.0454,7772.113,8282.634,6482.0186,6746.8604,7940.0117,6822.9897,8164.86,2082,7888.71
T000208,1991-10-31,6592.092,6586.0605,6715.007,7862.3887,6952.4937,6663.955,8059.6416,7459.1274,6837.4336,6981.799,6627.45,2084,6345.96
T000209,1991-04-30,7344.336,7327.3594,7454.4316,7767.133,7598.2974,7315.074,8162.603,8253.97,7346.668,7539.4937,7186.0,2090,6774.0
T000209,1991-07-31,7491.865,7442.029,7312.841,7490.8667,7504.9165,7583.2974,7231.401,7828.667,7548.639,7453.6777,7086.0,2092,7166.0
T000209,1991-10-31,7752.766,7829.957,7549.9326,7785.8867,7635.8477,7695.929,7166.402,7269.57,7846.415,7631.9893,8292.0,2094,8060.0
T000210,1991-04-30,9089.695,9123.105,8906.49,9320.001,9021.211,8950.797,9124.776,9167.302,9008.419,9053.632,9646.0,2100,8947.5
T000210,1991-07-31,9767.805,9809.726,9699.654,9522.79,9862.137,9819.622,9658.165,9472.626,9714.868,9388.654,10068.0,2102,9203.0
T000210,1991-10-31,10082.896,10133.528,9831.182,9743.244,9952.504,9882.1,10042.6455,9963.138,9972.212,9691.491,9475.5,2104,8895.0
T000211,1991-04-30,1391.0852,1394.577,1433.2083,1687.173,1442.9341,1401.2938,1458.8942,1632.4062,1446.0083,1770.792,1284.0,2110,1960.0
T000211,1991-07-31,1236.9203,1247.8032,1239.2625,1550.179,1239.0837,1235.488,1273.5253,1426.3451,1261.7289,1610.2284,1342.0,2112,1804.0
T000211,1991-10-31,1345.6323,1338.944,1332.6978,1496.742,1340.9454,1305.6477,1333.2505,1345.9584,1342.4708,1547.7408,1506.0,2114,1718.0
T000212,1991-04-30,4281.9805,4336.504,4231.638,4640.166,4283.7285,4255.908,4335.7354,4397.178,4359.096,4330.572,4396.9,2120,4077.6
T000212,1991-07-31,5475.63,5485.1714,5168.201,4540.9526,5169.0205,5334.9316,4462.9097,4348.674,5197.8765,4509.3633,5358.8,2122,5109.2
T000212,1991-10-31,4418.571,4411.725,4454.1763,4991.442,4582.6035,4457.7803,5287.3633,4959.421,4413.05,4515.133,4381.8,2124,4207.6
T000213,1990-07-31,10869.788,10879.006,10690.234,10951.79,10862.405,10767.191,10845.629,11011.798,10829.291,10772.461,10794.0,2130,10606.0
T000213,1990-10-31,10849.019,10858.962,10687.674,10999.691,10878.592,10844.183,10805.66,10973.248,10832.521,10778.427,10907.8,2132,10716.6
T000213,1991-01-31,10981.127,10993.256,10834.018,11092.591,11030.5,10987.476,10920.521,10994.812,10926.153,10846.559,11065.6,2134,10882.8
T000214,1990-07-31,9976.4,9984.521,9813.918,10054.326,9973.109,9890.286,9953.815,10102.893,9943.348,9890.685,9914.0,2140,9744.0
T000214,1990-10-31,9962.4,9971.073,9813.787,10098.384,9988.136,9952.036,9923.957,10074.152,9942.663,9896.623,10011.6,2142,9838.0
T000214,1991-01-31,10074.94,10086.186,9940.08,10178.879,10119.837,10078.299,10022.675,10095.06,10024.602,9956.578,10146.6,2144,9982.0
T000215,1990-07-31,8502.78,8515.688,8345.637,8538.943,8466.386,8335.787,8490.481,8652.891,8422.028,8393.496,8376.0,2150,8194.0
T000215,1990-10-31,8445.092,8449.881,8319.859,8578.227,8476.434,8480.336,8392.822,8559.042,8481.117,8396.634,8538.0,2152,8354.0
T000215,1991-01-31,8651.016,8665.014,8523.684,8703.057,8681.955,8657.992,8554.791,8567.455,8620.411,8483.913,8756.0,2154,8576.0
T000216,1990-07-31,8281.167,8289.224,8148.295,8462.7,8271.723,8273.769,8293.232,8472.73,8281.991,8345.295,8200.0,2160,8300.0
T000216,1990-10-31,8225.742,8228.9375,8106.709,8439.939,8243.0625,8214.4,8205.966,8374.159,8253.8125,8313.075,8250.0,2162,8350.0
T000216,1991-01-31,8293.09,8284.065,8168.133,8455.425,8303.979,8294.182,8253.335,8343.074,8281.051,8311.056,8300.0,2164,8400.0
T000217,1990-07-31,1415.7444,1320.9036,1545.9641,2082.7058,1654.6915,1188.9827,1898.7465,2871.6226,1590.2341,2237.42,1500.0,2170,1499.0
T000217,1990-10-31,3007.5098,2978.5493,2990.9326,2518.4714,2951.511,2547.5627,1645.4409,1787.3794,2890.82,2417.2092,2776.0,2172,3079.0
T000217,1991-01-31,3603.9941,3665.7163,3556.6665,2835.5945,3458.2441,3269.0088,2795.3062,2114.6704,3455.6895,2756.3765,3782.0,2174,3663.0
T000218,1990-07-31,711.61633,776.9185,925.2877,1685.1194,1099.5408,505.68665,1563.1537,2867.9937,979.4618,1903.9071,768.0,2180,784.0
T000218,1990-10-31,2892.9106,2798.9802,2730.5527,2186.5596,2619.601,2239.963,970.01385,1285.3208,2734.709,2120.3167,2636.0,2182,2942.0
T000218,1991-01-31,3953.5134,3989.481,3879.086,2774.511,3701.2893,3491.9875,2680.4917,1657.6735,3733.3855,2607.3955,4100.0,2184,3946.0
T000219,1990-07-31,1196.5087,1205.3672,1353.7859,2167.5352,1499.0317,969.06067,2021.438,3376.5376,1448.3635,2403.5852,1285.0,2190,1285.0
T000219,1990-10-31,3421.4304,3369.7349,3361.9004,2729.876,3274.6382,2795.6997,1488.9677,1783.037,3270.0278,2629.0266,3140.0,2192,3455.0
T000219,1991-01-31,4535.9062,4567.7534,4418.5254,3277.985,4257.47,4030.5535,3185.52,2168.8188,4264.5664,3120.0823,4665.0,2194,4495.0
T000220,1990-07-31,1848.1594,1836.2505,1919.4512,2251.058,1970.7711,1786.2625,1973.903,2496.7942,1903.4645,2312.808,1915.0,2200,1895.0
T000220,1990-10-31,2811.1978,2845.9763,2718.9966,2452.272,2694.5635,2527.6643,2002.8717,1978.603,2694.1074,2378.0176,2725.0,2202,2965.0
T000220,1991-01-31,2788.789,2773.2476,2736.366,2631.5864,2702.9858,2627.9602,2700.792,2332.8013,2752.1028,2597.884,2700.0,2204,2835.0
T000221,1990-07-31,4720.6973,4503.8936,4292.4067,3219.6367,4145.637,4220.6025,2840.9507,2153.4927,4212.1963,2977.694,4490.0,2210,4350.0
T000221,1990-10-31,2592.0781,2597.097,2678.3237,3474.7395,2790.0461,2894.2407,4341.6523,3594.2417,2760.2017,2954.8833,2360.0,2212,2830.0
T000221,1991-01-31,1565.5452,1564.6674,1423.5676,2173.4004,1588.2021,1736.9685,2276.5645,3484.123,1631.9021,2592.7727,1820.0,2214,1630.0
T000222,1990-07-31,3487.543,3558.8567,3618.724,4098.292,3732.037,3521.567,3444.472,4864.9707,3657.9658,4303.8955,2800.0,2220,3500.0
T000222,1990-10-31,4965.956,4927.9585,5013.9766,4491.035,5042.163,4087.3545,3015.2363,3217.313,4776.837,4587.5425,4900.0,2222,6000.0
T000222,1991-01-31,5492.57,5586.1265,5334.5103,4930.007,5214.178,4816.628,4860.889,3864.2446,5390.322,4932.3154,7700.0,2224,6000.0
T000223,1990-07-31,1774.1564,1710.9708,1925.1194,2737.173,2059.207,1464.0995,2528.8962,4029.9385,2019.4568,3037.071,1850.4,2230,1916.7
T000223,1990-10-31,4052.6738,4007.4321,4039.44,3420.873,3989.86,3469.7317,2063.4326,2337.9531,3932.246,3286.7397,3855.6,2232,4160.1
T000223,1991-01-31,5359.518,5410.997,5241.576,3961.9656,5080.3174,4798.8438,3902.9607,2801.7095,5080.458,3808.5288,5441.4,2234,5292.6
T000224,1990-07-31,2476.5369,2568.289,2833.755,4767.851,3153.336,1914.9336,4502.1387,7799.995,3076.8271,5385.0127,2607.0,2240,2646.0
T000224,1990-10-31,7768.1396,7624.317,7586.4526,6138.1025,7346.2686,6309.0854,3097.577,3879.0088,7426.651,5914.5938,7268.0,2242,7807.0
T000224,1991-01-31,10859.941,10952.013,10590.366,7591.6763,10142.592,9562.047,7395.6343,4815.1924,10195.271,7155.508,11031.0,2244,10565.0
T000225,1990-07-31,2318.3672,2357.0068,2541.5596,4087.1975,2764.5752,1828.4697,3878.2715,6570.67,2760.9375,4633.402,2456.0,2250,2464.0
T000225,1990-10-31,6498.0986,6407.076,6418.8066,5288.674,6274.2607,5434.5176,2844.4658,3441.0076,6283.9976,5058.3706,6000.0,2252,6506.0
T000225,1991-01-31,8939.102,9006.428,8744.486,6312.7075,8432.57,7997.5723,6110.989,4124.625,8418.93,6010.0605,9170.0,2254,8852.0
T000226,1990-07-31,1660.6066,1663.0436,1745.8838,2025.6582,1805.1359,1524.1367,1822.9263,2456.3354,1713.7091,2149.53,1638.0,2260,1753.5
T000226,1990-10-31,2511.8691,2525.3047,2458.1157,2299.4846,2421.0645,2309.151,1724.1266,1793.7852,2458.9355,2255.7422,2635.5,2262,2697.0
T000226,1991-01-31,2999.3965,3072.3318,3009.8955,2572.3582,2966.1611,2786.3645,2637.718,2127.5151,2991.9646,2489.3154,2685.0,2264,2955.0
T000227,1990-07-31,3449.1475,3333.6982,3239.0593,2563.1917,3245.5513,3104.33,2058.314,1673.791,3212.6543,2458.051,3513.0,2270,3774.0
T000227,1990-10-31,2329.8174,2297.199,2350.376,2851.1626,2323.4382,2581.9307,3390.0095,2741.2256,2342.6943,2510.6616,2004.0,2272,2493.0
T000227,1991-01-31,1412.2363,1421.1254,1255.4026,1761.6207,1332.5996,1491.3196,1922.12,2792.3306,1485.472,2115.0107,1440.0,2274,1425.0
T000228,1990-07-31,1476.1896,1392.6749,1644.1053,2281.499,1784.0752,1279.8802,2013.3828,3260.2144,1690.4989,2538.694,1460.0,2280,1680.0
T000228,1990-10-31,3284.422,3231.2026,3280.0693,2795.5134,3246.5845,2767.854,1635.3464,1851.6825,3160.6304,2737.2632,3280.0,2282,3560.0
T000228,1991-01-31,4354.731,4399.075,4271.163,3296.494,4128.132,3838.5618,3303.2498,2331.913,4172.374,3163.505,5040.0,2284,4300.0
T000229,1991-04-30,9263.037,9263.201,9138.22,9445.278,9287.4375,9143.086,8839.036,9312.968,9569.952,9361.01,9524.0,2290,9582.0
T000229,1991-07-31,9959.527,10010.077,9783.691,9903.501,9891.624,9976.463,9560.16,9273.375,10003.048,9602.273,10023.5,2292,10098.0
T000229,1991-10-31,9847.908,9857.592,9699.41,9744.68,9823.215,9580.293,9963.505,9863.549,9487.651,9503.84,9272.5,2294,9562.5
T000230,1991-04-30,6891.502,6896.5474,6847.8823,7155.842,6919.359,6698.687,6504.9497,6923.7744,7141.886,7192.4624,7229.0,2300,7480.0
T000230,1991-07-31,7566.9917,7590.285,7497.3096,7537.5337,7548.164,7541.0513,7249.2837,6932.3926,7612.02,7315.8115,7830.0,2302,7827.0
T000230,1991-10-31,7402.5063,7488.7397,7305.489,7435.3086,7391.403,7164.049,7759.736,7590.678,7100.3574,7189.291,7050.0,2304,7149.0
T000231,1991-04-30,6768.26,6777.281,6537.881,6588.879,6687.714,6763.1963,6398.17,7023.148,6681.8574,6688.329,6580.0,2310,6500.0
T000231,1991-07-31,7136.5156,7128.8516,6755.9336,7123.4937,6866.1826,6972.096,6633.54,6617.884,7057.031,6874.1094,7105.0,2312,6985.0
T000231,1991-10-31,7631.2974,7660.1416,7537.122,7109.395,7612.3467,7371.2188,7126.7837,6870.5127,7611.982,7027.1226,7490.0,2314,7520.0
T000232,1991-04-30,4697.5186,4693.2056,4641.3813,4544.8276,4686.1367,4550.788,4573.3804,5138.32,4627.4497,4807.212,4800.0,2320,4600.0
T000232,1991-07-31,4791.702,4845.9165,4723.7266,5157.497,4783.1123,4738.783,4820.029,4834.892,4852.398,4804.2363,4340.0,2322,4560.0
T000232,1991-10-31,5430.426,5423.7715,5163.2695,4692.2026,5163.168,5189.7495,4408.402,4568.512,5170.8115,4851.1113,5420.0,2324,5640.0
T000233,1991-04-30,9633.245,9638.777,9466.564,9598.374,9701.693,9409.809,9474.084,10224.352,9510.932,9638.605,9471.0,2330,9197.0
T000233,1991-07-31,10264.96,10205.058,9701.402,10170.892,9892.521,10111.481,9550.389,9654.155,10212.476,9786.144,9861.0,2332,9944.0
T000233,1991-10-31,10652.934,10613.989,10425.09,10107.472,10538.986,10281.277,9903.684,9736.877,10565.378,9994.677,9685.5,2334,10750.5
T000234,1991-04-30,6999.912,6980.667,6948.2476,7170.4834,7050.611,6938.6133,6776.1235,7081.712,7181.4077,7189.2803,7158.5,2340,7428.5
T000234,1991-07-31,7243.475,7248.211,7097.049,7416.15,7172.3,7196.004,7157.518,7065.8223,7245.151,7257.9224,7192.0,2342,7415.5
T000234,1991-10-31,7150.306,7168.3745,7093.9775,7182.328,7190.6045,7121.396,7167.434,7251.2783,7126.888,7133.488,7031.0,2344,7228.5
T000235,1991-04-30,7205.802,7228.4004,7063.0034,7226.228,7218.775,6882.414,7109.943,7650.891,7074.784,7288.124,7044.5,2350,7033.5
T000235,1991-07-31,7442.63,7428.3164,7126.0723,7565.8086,7254.4307,7385.76,7088.832,7226.8926,7467.5586,7352.8154,7083.5,2352,7400.0
T000235,1991-10-31,7598.2217,7528.715,7475.4644,7401.4526,7577.995,7414.4287,7118.097,7128.594,7504.5386,7367.1636,7143.5,2354,8005.5
T000236,1991-04-30,6923.197,6814.1445,6694.723,6825.2983,6786.6367,6779.632,6189.163,6693.18,7148.1646,6509.0713,7095.0,2360,6460.5
T000236,1991-07-31,8600.542,8609.486,8257.305,7461.452,8255.001,8353.36,7206.698,6622.0195,8258.051,7113.4746,8494.5,2362,8047.5
T000236,1991-10-31,7404.4355,7451.414,7380.96,7687.739,7498.488,7312.6396,8388.427,7836.391,7138.9385,7197.07,6724.5,2364,7000.5
T000237,1991-04-30,7212.613,7144.693,7186.9375,7117.223,7335.585,7368.3726,7092.725,7720.5747,7314.603,7126.725,7281.0,2370,6490.5
T000237,1991-07-31,8217.471,8254.143,7749.3613,7816.9,7933.544,7953.2617,7386.4663,7282.687,7960.192,7286.4995,8332.5,2372,7632.0
T000237,1991-10-31,8860.165,8850.797,8734.83,8118.677,8837.843,8650.617,8357.056,7825.738,8896.135,7785.616,7626.0,2374,8235.0
T000238,1991-10-31,5356.4204,5367.244,5270.6763,5338.8047,5341.0723,5333.2114,5319.2153,5243.3145,5334.736,5154.5044,5340.0,2380,5176.0
T000238,1992-01-31,5300.4033,5334.6694,5260.971,5284.8276,5338.4355,5231.7637,5330.2334,5388.326,5262.6963,5231.872,5306.0,2382,5084.0
T000238,1992-04-30,5317.8735,5340.588,5207.7183,5351.04,5288.8457,5225.636,5306.488,5402.113,5291.759,5226.0464,5176.0,2384,5034.0
T000239,1991-07-31,3434.9316,3433.9368,3383.9714,3570.4285,3414.8713,3348.1035,3340.4185,3224.3506,3434.4363,3539.602,3779.32,2390,3807.73
T000239,1991-10-31,3506.3787,3541.0737,3461.353,3555.6172,3493.018,3434.7468,3739.1672,3589.6904,3368.2607,3403.2466,3405.55,2392,3420.85
T000239,1992-01-31,3144.4568,3088.7415,3145.391,3329.8057,3184.6045,3120.816,3374.7073,3649.6396,3146.244,3309.04,3620.12,2394,2976.9
T000240,1991-04-30,7028.4365,6961.998,6805.2207,6957.667,6867.5645,6959.319,6487.351,7002.927,7031.9243,7204.8667,7048.0,2400,7487.0
T000240,1991-07-31,7018.402,7044.758,6891.647,7421.8115,6962.1943,6971.6265,7040.862,6898.961,7087.815,7248.887,7416.0,2402,7309.0
T000240,1991-10-31,7503.782,7520.95,7501.963,7247.542,7611.6367,7336.264,7402.8765,7268.0903,7451.346,7092.9683,7795.0,2404,7385.0
T000241,1991-04-30,4986.168,5129.2134,4912.295,4552.7876,4950.9863,4802.32,4291.5244,4429.3447,4745.3486,4507.9956,5536.5,2410,4963.5
T000241,1991-07-31,5269.9854,5239.0933,5162.1816,5315.498,5316.8438,5435.0327,5518.1787,4933.884,5304.4775,4764.1196,4913.0,2412,4764.0
T000241,1991-10-31,4917.1226,4903.2065,4856.2344,4629.895,4924.7617,4747.443,4887.88,5226.4316,4862.247,4837.4937,4978.0,2414,4618.5
T000242,1991-04-30,5208.079,5315.843,5288.266,5319.4375,5341.7275,5219.182,4886.9575,4891.134,5292.3716,5281.3745,4825.0,2420,5920.0
